Date,Open,High,Low,Close,Volume,Change
2025-03-31,76000,77700,75000,75100,9541,-0.03470437017994854
2025-04-01,75100,75600,73400,73800,13695,-0.017310252996005304
2025-04-02,75000,75000,73400,74200,6370,0.005420054200542035
2025-04-03,73700,74800,72800,74700,5112,0.006738544474393482
2025-04-04,74700,75000,73000,74000,9446,-0.009370816599732268
2025-04-07,74000,74400,71000,71500,15843,-0.03378378378378377
2025-04-08,73900,74000,70000,73400,4329,0.02657342657342654
2025-04-09,73500,74400,71500,73400,5534,0.0
2025-04-10,74500,76500,73800,76300,3011,0.03950953678474112
2025-04-11,76000,77500,75300,75500,2782,-0.010484927916120546
2025-04-14,74800,76900,74800,76400,1716,0.01192052980132452
2025-04-15,76800,76800,75400,75900,2512,-0.00654450261780104
2025-04-16,76600,76900,75300,75700,2732,-0.0026350461133070047
2025-04-17,76200,76600,75300,76600,1160,0.011889035667107084
2025-04-18,76000,77500,75900,77000,1204,0.005221932114882533
2025-04-21,77000,77600,76300,77600,3760,0.007792207792207684
2025-04-22,77600,79600,77000,79100,7158,0.019329896907216426
2025-04-23,79200,79500,78600,79500,6062,0.005056890012642201
2025-04-24,79500,80300,78900,79300,4330,-0.002515723270440251
2025-04-25,79300,80100,79250,80000,6074,0.008827238335435084
2025-04-28,80000,81900,80000,81500,9016,0.018750000000000044
2025-04-29,81900,85400,81500,85300,19477,0.0466257668711656
2025-04-30,85500,90800,85300,89300,39610,0.04689331770222749
2025-05-02,89300,95400,88200,94800,37820,0.06159014557670783
2025-05-07,96800,98400,94200,97600,31277,0.029535864978903037
2025-05-08,97600,98900,91200,94400,17581,-0.032786885245901676
2025-05-09,95900,98500,94900,98400,25290,0.04237288135593231
2025-05-12,98900,109400,98700,107300,76314,0.09044715447154461
2025-05-13,109000,111000,103700,110600,36101,0.03075489282385835
2025-05-14,109800,111100,104000,107000,32482,-0.032549728752260365
2025-05-15,107100,108700,102400,106000,18300,-0.009345794392523366
2025-05-16,105000,106000,100300,102200,21496,-0.03584905660377358
2025-05-19,101200,102500,99500,101200,15081,-0.009784735812133127
2025-05-20,108400,110000,102400,109300,35584,0.0800395256916997
2025-05-21,106700,111100,106700,110900,19386,0.014638609332113361
2025-05-22,110900,113900,108400,111600,26251,0.006311992786294018
2025-05-23,111600,114500,106300,110500,25584,-0.009856630824372714
2025-05-26,110500,110500,106100,109700,21645,-0.007239819004524861
2025-05-27,108100,108100,104900,106700,15487,-0.027347310847766648
2025-05-28,107300,109500,106000,107100,15333,0.0037488284910964786
2025-05-29,107500,114000,107100,111300,82514,0.03921568627450989
2025-05-30,111900,114400,108400,111800,37421,0.004492362982928988
2025-06-02,112000,114400,103300,104600,52960,-0.06440071556350624
2025-06-04,110000,119500,108000,117800,131506,0.12619502868068833
2025-06-05,123000,124000,116900,121000,68834,0.02716468590831922
2025-06-09,125700,142000,125700,130900,122912,0.08181818181818179
2025-06-10,133400,133400,121000,123400,80766,-0.05729564553093969
2025-06-11,124500,126000,119100,126000,65740,0.021069692058346856
2025-06-12,124500,124500,121400,121400,50659,-0.03650793650793649
2025-06-13,122800,124900,115000,116000,58103,-0.04448105436573313
2025-06-16,116000,120300,115400,117200,51158,0.010344827586206806
2025-06-17,118600,127100,117300,118900,73853,0.014505119453924964
2025-06-18,119100,121900,117500,119000,38158,0.000841042893187538
2025-06-19,118700,119000,114600,117700,46253,-0.01092436974789912
2025-06-20,117700,119200,113200,118700,53239,0.008496176720475868
2025-06-23,117800,121900,114000,120400,59712,0.0143218197135635
2025-06-24,122400,126500,118000,120300,79247,-0.0008305647840531893
2025-06-25,120600,123400,119000,121900,41547,0.013300083125519446
2025-06-26,121800,121800,115200,116900,46699,-0.04101722723543888
2025-06-27,117500,117900,115800,117200,21266,0.0025662959794696683
2025-06-30,118000,121400,116500,121000,30597,0.03242320819112621
2025-07-01,122500,128000,121500,125200,39180,0.034710743801652955
2025-07-02,127500,128200,118700,120100,25913,-0.04073482428115016
2025-07-03,123200,125200,119900,122900,28529,0.023313905079100694
2025-07-04,124800,124800,117800,118100,18634,-0.039056143205858374
2025-07-07,116900,120200,116900,118300,12549,0.0016934801016088574
2025-07-08,118300,145600,117500,142000,245940,0.20033812341504653
2025-07-09,155500,175000,146500,166400,414238,0.17183098591549295
2025-07-10,162400,178600,156000,162600,264768,-0.022836538461538436
2025-07-11,166000,166100,158000,161600,108517,-0.006150061500615034
2025-07-14,160300,161000,150800,157600,101219,-0.024752475247524774
2025-07-15,159000,159700,154100,157100,64731,-0.0031725888324872775
2025-07-16,155000,155100,144700,146800,84572,-0.06556333545512416
2025-07-17,146900,148500,140000,140500,63293,-0.042915531335149915
2025-07-18,142000,142700,137400,140100,40742,-0.002846975088967918
2025-07-21,138700,140500,137600,139300,24693,-0.005710206995003575
2025-07-22,146400,156000,140500,148400,252492,0.0653266331658291
2025-07-23,144600,145400,137000,141600,77485,-0.04582210242587603
2025-07-24,140800,143300,138000,138500,60526,-0.021892655367231617
2025-07-25,137200,141400,137200,139800,20713,0.009386281588447565
2025-07-28,136900,139200,126000,128300,56076,-0.08226037195994274
2025-07-29,128100,135000,126200,130500,40252,0.017147310989867437
2025-07-30,131000,131500,127600,128200,16369,-0.017624521072796884
2025-07-31,128400,130000,126400,127900,15524,-0.002340093603744098
2025-08-01,125200,125800,118900,119000,41923,-0.06958561376075056
2025-08-04,119600,121000,117800,120500,16563,0.012605042016806678
2025-08-05,121600,129100,121000,127800,37694,0.060580912863070546
2025-08-06,125300,128900,125200,128900,10569,0.008607198748043832
2025-08-07,129700,131200,128100,130400,20628,0.011636927851047307
2025-08-08,130700,130800,126400,127100,14854,-0.02530674846625769
2025-08-11,126200,126600,123250,125300,14222,-0.014162077104642012
2025-08-12,125100,134400,125100,130500,31604,0.04150039904229841
2025-08-13,132000,132000,128800,130800,20496,0.0022988505747125743
2025-08-14,130600,132800,128900,129000,7248,-0.013761467889908285
2025-08-18,127100,130400,125000,129600,17282,0.0046511627906977715
2025-08-19,128600,131000,126100,129300,18394,-0.0023148148148147696
2025-08-20,125400,127900,121200,125000,17518,-0.03325599381283839
2025-08-21,125900,128700,125900,127500,15467,0.020000000000000018
2025-08-22,127600,129400,125100,127600,11595,0.0007843137254901489
2025-08-25,129500,135000,125500,134200,26844,0.051724137931034475
2025-08-26,134000,134000,130800,133200,18060,-0.007451564828613977
2025-08-27,132300,133400,131200,131900,15116,-0.009759759759759734
2025-08-28,132000,148000,130900,142400,94544,0.07960576194086433
2025-08-29,147500,149000,144100,149000,52393,0.0463483146067416
2025-09-01,151400,156600,148100,150700,62070,0.011409395973154268
2025-09-02,149100,150700,142500,142500,53866,-0.05441274054412737
2025-09-03,141700,142500,137900,139500,21990,-0.021052631578947323
2025-09-04,140100,140100,136500,136500,25867,-0.021505376344086002
2025-09-05,137900,138400,135000,137100,19920,0.00439560439560438
2025-09-08,139000,143000,138000,143000,35003,0.0430342815463165
2025-09-09,144800,150800,142500,146300,149477,0.023076923076922995
2025-09-10,151500,153900,148100,151800,96048,0.03759398496240607
2025-09-11,154000,155000,145100,149400,80619,-0.015810276679841917
2025-09-12,152300,152400,145100,145300,68049,-0.027443105756358777
2025-09-15,148300,154300,147300,152600,90296,0.050240880935994436
2025-09-16,152800,152900,146700,147100,47015,-0.03604193971166447
2025-09-17,147300,147500,143000,144300,30376,-0.0190346702923182
2025-09-18,146400,147300,143600,146000,23494,0.011781011781011763
2025-09-19,147500,147500,143900,145500,12303,-0.003424657534246589
2025-09-22,146100,148500,143400,146000,26853,0.0034364261168384758
2025-09-23,148200,148200,142400,142600,17767,-0.023287671232876672
2025-09-24,141500,141600,133000,134500,52364,-0.0568022440392707
2025-09-25,133300,133300,128100,131200,27326,-0.024535315985130146
2025-09-26,136200,136200,130300,131600,29212,0.0030487804878047697
2025-09-29,132900,135300,129100,132800,20136,0.00911854103343468
2025-09-30,133400,133400,130500,132400,8740,-0.003012048192771122
2025-10-01,133700,133700,130200,131600,11868,-0.0060422960725075026
2025-10-02,131800,136500,131300,135400,26573,0.028875379939209633
2025-10-10,138000,138000,133700,134400,18101,-0.00738552437223039
2025-10-13,130500,132100,129900,131000,14249,-0.02529761904761907
2025-10-14,130600,133800,130500,131000,12873,0.0
2025-10-15,131400,134400,130600,134400,12370,0.025954198473282508
2025-10-16,134500,139400,134400,137800,23789,0.02529761904761907
2025-10-17,136600,136600,133300,133500,16060,-0.031204644412191618
2025-10-20,134600,143500,131800,143400,46712,0.07415730337078652
2025-10-21,145100,145200,138300,138300,32749,-0.03556485355648531
2025-10-22,139800,139800,133300,137700,21954,-0.004338394793926281
2025-10-23,137200,137200,133200,135600,13785,-0.015250544662309351
2025-10-24,137000,139700,136100,137700,18986,0.015486725663716783
2025-10-27,142000,146100,140200,142000,37437,0.031227305737109745
2025-10-28,141300,145300,140000,142300,26781,0.0021126760563381364
2025-10-29,142800,142800,140200,142000,17980,-0.0021082220660576523
2025-10-30,143600,145100,139300,140100,26135,-0.013380281690140827
2025-10-31,141200,146900,139600,144900,46522,0.03426124197002145
2025-11-03,147100,153900,145300,153400,63559,0.05866114561766733
2025-11-04,152600,152600,143900,143900,53828,-0.06192959582790092
2025-11-05,141900,142100,136300,140500,31915,-0.023627519110493433
2025-11-06,143100,150300,138600,147000,41434,0.0462633451957295
2025-11-07,144900,146500,139000,141500,26594,-0.0374149659863946
2025-11-10,148400,159200,148400,155000,129370,0.09540636042402828
2025-11-11,156200,156700,149700,155500,70828,0.003225806451612856
2025-11-12,156500,168700,153000,166700,130101,0.07202572347266889
2025-11-13,164500,165500,159000,163300,56230,-0.020395920815836854
2025-11-14,157000,158800,154200,155100,34954,-0.050214329454990825
2025-11-17,155400,157000,151100,153900,42889,-0.007736943907156624
2025-11-18,152000,152600,143100,143400,39764,-0.06822612085769986
2025-11-19,144400,145600,140100,142500,22893,-0.006276150627615107
2025-11-20,145800,147900,143900,147000,26971,0.03157894736842115
2025-11-21,140600,143000,139800,141100,14439,-0.04013605442176871
2025-11-24,144100,148700,140100,144100,41700,0.02126151665485465
2025-11-25,146600,146900,139000,139900,31471,-0.029146426092991007
2025-11-26,141200,141200,137000,140100,29108,0.0014295925661187425
2025-11-27,140500,143400,140100,141200,18918,0.007851534618129818
2025-11-28,141700,142900,139600,139900,18136,-0.009206798866855492
2025-12-01,141100,141300,137900,138600,17762,-0.009292351679771271
2025-12-02,139600,142200,138800,141700,20417,0.022366522366522368
2025-12-03,144000,151100,142700,146800,33213,0.0359915314043755
2025-12-04,146800,147300,142700,143400,13655,-0.023160762942779245
2025-12-05,144200,144400,141900,144000,12076,0.004184100418409997
2025-12-08,145500,145500,140800,142400,13615,-0.011111111111111072
2025-12-09,143200,143200,141100,142400,11140,0.0
2025-12-10,143400,143400,140000,140500,13663,-0.013342696629213502
2025-12-11,141200,144200,140600,140600,14205,0.000711743772241924
2025-12-12,142200,146100,141900,145700,21033,0.0362731152204836
2025-12-15,141900,145700,141900,144500,16941,-0.008236101578586119
2025-12-16,144500,146200,141500,142000,25207,-0.01730103806228378
2025-12-17,142500,145000,137200,142900,19255,0.006338028169014187
2025-12-18,140200,144000,139600,142200,14429,-0.004898530440867743
2025-12-19,142000,144200,141200,142900,14083,0.004922644163150469
2025-12-22,143200,143700,140100,142200,13547,-0.004898530440867743
2025-12-23,143600,144700,142000,142400,15059,0.0014064697609001975
2025-12-24,142900,143400,141500,143000,11955,0.004213483146067398
2025-12-26,144400,145900,141100,141500,18458,-0.010489510489510523
2025-12-29,141500,144000,140000,143000,14473,0.010600706713780994
2025-12-30,142300,149200,132200,134100,44020,-0.06223776223776223
2026-01-02,136200,136200,131400,132800,30620,-0.009694258016405666
2026-01-05,132700,134700,130500,132500,31586,-0.0022590361445783413
2026-01-06,133000,135200,132300,134800,37745,0.017358490566037776
2026-01-07,136200,136700,132900,133500,18091,-0.009643916913946615
2026-01-08,134000,134400,129800,129800,22298,-0.027715355805243425
2026-01-09,131000,131000,128300,129300,14292,-0.0038520801232665436
2026-01-12,130500,131400,129300,130800,13532,0.011600928074245953
2026-01-13,131500,131500,129700,130900,10878,0.000764525993883769
2026-01-14,132100,143800,129300,141400,54363,0.0802139037433156
